"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"292926","Myanmar","2032","East Asia and Pacific","175109524.017407","175172687.029804","175146550.163785","175211788.716844"
"292927","Myanmar","2033","East Asia and Pacific","175083289.159452","175140263.662318","175116329.137244","175175903.472954"
"292928","Myanmar","2034","East Asia and Pacific","174818014.263756","174874801.829892","174850978.311818","174910325.187659"
"292929","Myanmar","2035","East Asia and Pacific","174487473.324909","174544051.716593","174520347.782892","174579444.882537"
"292930","Myanmar","2036","East Asia and Pacific","174078040.153562","174132855.345477","174109794.305222","174167380.733547"
"292932","Myanmar","2037","East Asia and Pacific","173599097.367895","173653642.396849","173630723.704065","173688001.101722"
"292933","Myanmar","2038","East Asia and Pacific","173041715.301324","173095975.69028","173073204.989773","173130157.804709"
"292934","Myanmar","2039","East Asia and Pacific","172433526.773087","172487477.907749","172464864.522725","172521467.376521"
"292935","Myanmar","2040","East Asia and Pacific","171795065.889071","171848695.605223","171826243.789852","171882484.83271"
"292936","Myanmar","2041","East Asia and Pacific","171159557.78692","171212860.91251","171190571.857919","171246446.378427"
"292937","Myanmar","2042","East Asia and Pacific","170491544.206785","170544516.827454","170522391.528626","170577896.069858"
"292938","Myanmar","2043","East Asia and Pacific","169751625.06174","169804260.404203","169782301.405953","169837429.222457"
"292939","Myanmar","2044","East Asia and Pacific","169008904.197365","169061196.73017","169039405.547272","169094150.903289"
"292940","Myanmar","2045","East Asia and Pacific","168243840.679893","168295776.88753","168274158.24594","168328506.958339"
"292942","Myanmar","2046","East Asia and Pacific","167463068.658098","167514639.743086","167493196.284326","167547139.37852"
"292943","Myanmar","2047","East Asia and Pacific","166653819.13362","166705015.962793","166683750.506364","166737279.065674"
"292944","Myanmar","2048","East Asia and Pacific","165785347.836611","165836148.165797","165815068.851788","165868160.142395"
"292945","Myanmar","2049","East Asia and Pacific","164919384.495743","164969769.993948","164948883.053751","165001517.85674"
"292946","Myanmar","2050","East Asia and Pacific","164005436.528275","164055398.930434","164034707.298566","164086876.906308"
"292947","Namibia","2020","Sub-Saharan Africa","8332187.97306161","8332187.97306161","8332187.97306161","8332187.97306161"
"292948","Namibia","2021","Sub-Saharan Africa","8587342.68567747","8587665.26362189","8587507.23722534","8587899.77808773"
"292949","Namibia","2022","Sub-Saharan Africa","8814986.99963726","8815510.09788354","8815258.81851861","8815862.28641455"
"292950","Namibia","2023","Sub-Saharan Africa","9027703.75095789","9028364.94309235","9028049.0331165","9028804.73017641"
"292952","Namibia","2024","Sub-Saharan Africa","9253091.60692868","9253856.69206866","9253491.68953668","9254367.28807558"
"292953","Namibia","2025","Sub-Saharan Africa","9504975.40341409","9505824.49326484","9505419.95985592","9506393.37684041"
"292954","Namibia","2026","Sub-Saharan Africa","9759781.62655977","9760697.6669936","9760262.09886391","9761311.95854202"
"292955","Namibia","2027","Sub-Saharan Africa","10011846.6897589","10012814.7861816","10012355.413229","10013463.2356802"
"292956","Namibia","2028","Sub-Saharan Africa","10267176.5835542","10268185.8706324","10267707.7288612","10268860.7385702"
"292957","Namibia","2029","Sub-Saharan Africa","10526948.8727718","10527992.6597387","10527498.7789271","10528689.3770756"
"292958","Namibia","2030","Sub-Saharan Africa","10792692.1399101","10793766.3282216","10793258.5274618","10794482.1702334"
"292959","Namibia","2031","Sub-Saharan Africa","11060499.9730148","11061602.229011","11061081.6188398","11062335.5837738"
"292960","Namibia","2032","Sub-Saharan Africa","11330359.7605698","11331488.3559863","11330955.7771181","11332238.0561022"
"292962","Namibia","2033","Sub-Saharan Africa","11607618.1279952","11608772.7315663","11608228.3611597","11609538.5061145"
"292963","Namibia","2034","Sub-Saharan Africa","11890831.3830148","11892012.1877874","11891455.9767686","11892794.0721218"
"292964","Namibia","2035","Sub-Saharan Africa","12182319.7050507","12183527.2342487","12182958.9715522","12184325.4992807"
"292965","Namibia","2036","Sub-Saharan Africa","12474513.2037074","12475747.6140851","12475167.3140925","12476562.2133162"
"292966","Namibia","2037","Sub-Saharan Africa","12773731.6774212","12774992.7359361","12774400.5385103","12775823.5561224"
"292967","Namibia","2038","Sub-Saharan Africa","13072902.7684427","13074160.922521","13073570.299889","13074993.7437126"
"292968","Namibia","2039","Sub-Saharan Africa","13367647.6852249","13368904.4664128","13368315.4906967","13369737.7899275"
"292969","Namibia","2040","Sub-Saharan Africa","13663907.0770386","13665163.5691341","13664574.1131555","13666000.2697405"
"292970","Namibia","2041","Sub-Saharan Africa","13952386.8224954","13953652.4720855","13953058.3818631","13954497.127466"
"292972","Namibia","2042","Sub-Saharan Africa","14237513.7075406","14238783.8999076","14238189.5680452","14239631.3857114"
"292973","Namibia","2043","Sub-Saharan Africa","14524124.8740385","14525418.9458608","14524814.0162192","14526281.2760002"
"292974","Namibia","2044","Sub-Saharan Africa","14810679.5753308","14811997.6280056","14811382.0469584","14812874.8361775"
"292975","Namibia","2045","Sub-Saharan Africa","15094577.0000853","15095906.013626","15095286.757164","15096781.9312949"
"292976","Namibia","2046","Sub-Saharan Africa","15363058.7874577","15364411.0350496","15363781.518014","15365300.9557348"
"292977","Namibia","2047","Sub-Saharan Africa","15636944.9074981","15638320.6722926","15637680.7136669","15639224.8487861"
"292978","Namibia","2048","Sub-Saharan Africa","15911203.0081555","15912602.658588","15911952.0883383","15913521.2765616"
"292979","Namibia","2049","Sub-Saharan Africa","16182478.5333382","16183902.1451601","16183240.9365871","16184835.2005072"
"292980","Namibia","2050","Sub-Saharan Africa","16451974.6705702","16453422.4004835","16452750.4829971","16454369.9401967"
"292982","Nepal","2020","South Asia","40341348.8631605","40341348.8631605","40341348.8631605","40341348.8631605"
"292983","Nepal","2021","South Asia","37951778.8762153","37955573.9612669","37953260.2743245","37958497.6299201"
"292984","Nepal","2022","South Asia","35441478.645427","35447063.5644955","35443719.7018446","35451179.8759397"
"292985","Nepal","2023","South Asia","32618385.2183833","32624832.6014824","32621002.2287138","32629580.8795354"
"292986","Nepal","2024","South Asia","30060701.4227914","30067610.6045022","30063521.5722005","30072762.0096534"
"292987","Nepal","2025","South Asia","28550676.9037756","28557892.3690182","28553624.7281675","28563348.4622571"
"292988","Nepal","2026","South Asia","27709566.2373199","27716922.9485679","27712568.8846263","27722547.1764047"
"292989","Nepal","2027","South Asia","26884039.9451416","26891321.9818757","26887011.2523645","26896931.3924434"
"292990","Nepal","2028","South Asia","26029658.3348867","26036739.4950536","26032547.2370018","26042217.3252238"
"292992","Nepal","2029","South Asia","25174499.2592593","25181310.2877672","25177275.8892099","25186587.286224"
"292993","Nepal","2030","South Asia","24260561.1953952","24267049.6457791","24263202.8510892","24272079.9407349"
"292994","Nepal","2031","South Asia","23288758.1388486","23294915.0608253","23291261.2007106","23299690.4424453"
"292995","Nepal","2032","South Asia","22237443.5175473","22243259.8557254","22239804.653871","22247773.1180219"
"292996","Nepal","2033","South Asia","21241653.3368824","21247208.7433034","21243907.168103","21251514.162828"
"292997","Nepal","2034","South Asia","20243899.735418","20249208.578289","20246052.8671178","20253315.8457564"
"292998","Nepal","2035","South Asia","19377043.1271863","19382110.4186706","19379097.824278","19386025.3845175"
"292999","Nepal","2036","South Asia","18426943.7660257","18431751.0220049","18428892.6897703","18435459.8119993"
"293000","Nepal","2037","South Asia","17396150.19016","17400672.4925332","17397983.0180684","17404157.2906038"
"293002","Nepal","2038","South Asia","16284831.4676464","16289041.0283003","16286536.4836871","16292282.3725171"
"293003","Nepal","2039","South Asia","15076793.3727673","15080657.8728362","15078356.9653417","15083632.9247289"
"293004","Nepal","2040","South Asia","13794006.2850517","13797498.4620034","13795416.7474455","13800188.4950084"
"293005","Nepal","2041","South Asia","12531185.4243236","12534323.9698284","12532451.0428953","12536742.5991347"
"293006","Nepal","2042","South Asia","11397578.8182671","11400431.98932","11398729.4432628","11402627.7233133"
"293007","Nepal","2043","South Asia","10246032.6267881","10248594.2955992","10247065.6845601","10250563.4480292"
"293008","Nepal","2044","South Asia","9074764.83033925","9077029.31070676","9075677.96179261","9078768.36383827"
"293009","Nepal","2045","South Asia","7898486.58919756","7900452.68398952","7899279.30063469","7901961.39460707"
"293010","Nepal","2046","South Asia","6723145.62044566","6724814.69894407","6723818.52350786","6726094.57760453"
"293012","Nepal","2047","South Asia","5564085.00207351","5565464.18411894","5564641.09097314","5566520.87498187"
"293013","Nepal","2048","South Asia","4424954.82816463","4426053.73315595","4425398.11721274","4426894.6113323"
"293014","Nepal","2049","South Asia","3299074.06032416","3299900.64946342","3299407.86296148","3300531.82468669"
"293015","Nepal","2050","South Asia","2189538.69412279","2190101.91119379","2189766.70319623","2190530.21107342"
"293016","Netherlands","2020","Europe and central Asia","116450176.267629","116450176.267629","116450176.267629","116450176.267629"
"293017","Netherlands","2021","Europe and central Asia","118410147.459985","118422482.888802","118420731.748269","118424483.789596"
"293018","Netherlands","2022","Europe and central Asia","118879618.594834","118898685.478609","118896792.57966","118900542.316201"
"293019","Netherlands","2023","Europe and central Asia","119286823.047871","119309794.939888","119308101.920856","119311474.985724"
"293020","Netherlands","2024","Europe and central Asia","119685158.947717","119710540.30577","119709037.631958","119712184.276347"
"293022","Netherlands","2025","Europe and central Asia","120014205.965132","120041258.131721","120039836.043732","120042969.009981"
"293023","Netherlands","2026","Europe and central Asia","120404552.829238","120432979.503356","120431511.943097","120434816.326344"
"293024","Netherlands","2027","Europe and central Asia","120779240.857379","120808852.061609","120807302.419396","120810801.409601"
"293025","Netherlands","2028","Europe and central Asia","121133480.447093","121161123.373595","121159650.655756","121162960.942069"
"293026","Netherlands","2029","Europe and central Asia","121363836.026416","121392176.51568","121390663.1013","121394061.646843"
"293027","Netherlands","2030","Europe and central Asia","121534408.737071","121563332.151742","121561793.006582","121565247.214633"
"293028","Netherlands","2031","Europe and central Asia","121758251.394707","121787761.982836","121786202.459793","121789701.591994"
"293029","Netherlands","2032","Europe and central Asia","122004342.321975","122034455.946157","122032879.432071","122036417.001047"
"293030","Netherlands","2033","Europe and central Asia","122262296.291621","122293012.472868","122291422.815939","122294990.820647"
"293032","Netherlands","2034","Europe and central Asia","122430001.020002","122456944.577738","122455412.334646","122458816.721334"
"293033","Netherlands","2035","Europe and central Asia","122490423.018926","122517920.563271","122516377.502213","122519807.602753"
"293034","Netherlands","2036","Europe and central Asia","122474293.920733","122500581.329596","122499025.924413","122502487.479616"
"293035","Netherlands","2037","Europe and central Asia","122498144.181807","122524971.897236","122523401.544246","122526900.752091"
"293036","Netherlands","2038","Europe and central Asia","122579965.581127","122607378.939175","122605790.996594","122609333.998058"
"293037","Netherlands","2039","Europe and central Asia","122779252.529801","122807327.219417","122805717.516023","122809313.458646"
"293038","Netherlands","2040","Europe and central Asia","122918009.327444","122944622.155379","122942989.756848","122946641.176503"
"293039","Netherlands","2041","Europe and central Asia","123039275.559575","123066488.875221","123064831.564252","123068543.489953"
